ID,Latitude,Longitude,Elevation,Distance from Equator (km),Hemisphere,Terrain Type,Population Density,Climate Zone,Water Proximity (km),Urban/Rural,Natural Risk Zone
4180,-39.820602,-162.635880,3330,4420.09,Southern,Mountain,319,Mediterranean,406,Rural,Medium
4181,83.479469,-51.599488,6343,9266.22,Northern,Forest,929,Tropical,925,Urban,Low
4182,-26.325976,-174.809927,806,2922.18,Southern,Forest,86,Temperate,252,Rural,Medium
4183,-23.863519,126.006273,4977,2648.85,Southern,Coastal,839,Temperate,773,Rural,High
4184,-58.458511,-178.239246,3634,6488.89,Southern,Coastal,943,Tropical,32,Rural,Extreme
4185,57.552580,25.292440,1198,6388.34,Northern,Wetland,760,Arid,134,Urban,Extreme
4186,15.730333,-33.340327,1573,1746.07,Northern,Wetland,619,Continental,84,Rural,High
4187,-6.611271,24.352197,4796,733.85,Southern,Wetland,44,Polar,734,Urban,Extreme
4188,37.473029,24.017177,1910,4159.51,Northern,Wetland,311,Continental,263,Rural,Medium
4189,-36.228998,-147.469224,5212,4021.42,Southern,Mountain,500,Polar,144,Rural,High
4190,-70.051791,144.502637,2307,7775.75,Southern,Plains,551,Continental,706,Urban,Extreme
4191,56.423936,-94.554345,6626,6263.06,Northern,Wetland,95,Temperate,950,Urban,Low
4192,17.347680,-161.708470,4750,1925.59,Northern,Coastal,745,Mediterranean,498,Urban,Medium
4193,-56.308802,-115.668506,7302,6250.28,Southern,Plains,939,Polar,191,Urban,High
4194,29.906823,-157.175768,6931,3319.66,Northern,Mountain,919,Continental,219,Urban,Medium
4195,-65.307807,-19.273788,5132,7249.17,Southern,Coastal,751,Continental,616,Rural,Low
4196,8.071107,165.618745,8084,895.89,Northern,Wetland,182,Tropical,118,Rural,Extreme
4197,36.257823,77.770104,7380,4024.62,Northern,Plains,99,Polar,148,Urban,Extreme
4198,23.897854,-65.827241,596,2652.66,Northern,Mountain,994,Continental,317,Rural,High
4199,63.110585,124.928521,3776,7005.27,Northern,Mountain,109,Mediterranean,751,Rural,Extreme
4200,-87.887551,-91.514789,2151,9755.52,Southern,Desert,650,Tropical,154,Urban,Medium
4201,-19.648348,-151.621534,5369,2180.97,Southern,Mountain,738,Continental,432,Rural,Extreme
4202,-87.409674,-160.410310,6631,9702.47,Southern,Plains,949,Arid,221,Rural,Extreme
4203,-0.359242,24.016589,7707,39.88,Southern,Plains,999,Polar,335,Rural,Extreme
4204,18.181455,-109.746793,4345,2018.14,Northern,Coastal,532,Mediterranean,321,Rural,Low
4205,-44.453863,44.230003,5027,4934.38,Southern,Coastal,270,Mediterranean,682,Rural,Extreme
4206,54.110467,144.350394,6580,6006.26,Northern,Wetland,227,Continental,316,Rural,Extreme
4207,-67.969991,-134.798694,5797,7544.67,Southern,Coastal,26,Tropical,72,Urban,High
4208,78.283438,-1.806475,2716,8689.46,Northern,Mountain,390,Arid,833,Rural,Low
4209,-84.698878,51.729409,4241,9401.58,Southern,Plains,4,Polar,879,Urban,Medium
4210,26.852796,-5.750934,1588,2980.66,Northern,Desert,500,Arid,848,Rural,Medium
4211,-61.626789,107.431040,4204,6840.57,Southern,Forest,542,Tropical,569,Rural,Extreme
4212,41.172685,113.020552,1581,4570.17,Northern,Wetland,30,Temperate,777,Urban,Medium
4213,64.594116,95.695744,1540,7169.95,Northern,Mountain,766,Mediterranean,195,Urban,Low
4214,26.356722,-18.774142,8023,2925.60,Northern,Plains,965,Tropical,654,Rural,Extreme
4215,-7.289668,-48.206424,6834,809.15,Southern,Coastal,42,Continental,825,Rural,Extreme
4216,-49.973918,-66.116123,384,5547.10,Southern,Plains,342,Tropical,641,Rural,High
4217,1.455399,98.303729,7115,161.55,Northern,Forest,395,Tropical,757,Urban,High
4218,83.859952,-172.395689,2947,9308.45,Northern,Wetland,530,Polar,485,Urban,Low
4219,0.543312,142.272455,3639,60.31,Northern,Forest,210,Arid,882,Rural,Low
4220,45.354213,-87.573797,1751,5034.32,Northern,Coastal,849,Continental,740,Rural,High
4221,-89.158354,84.709922,2843,9896.58,Southern,Plains,39,Tropical,995,Rural,Low
4222,-58.990026,-175.836948,7689,6547.89,Southern,Forest,175,Continental,690,Rural,Extreme
4223,61.874302,168.317199,8701,6868.05,Northern,Forest,282,Tropical,268,Rural,Low
4224,-24.104992,30.924744,183,2675.65,Southern,Coastal,30,Arid,293,Rural,High
4225,-75.194782,117.333303,2658,8346.62,Southern,Mountain,488,Polar,460,Urban,Low
4226,-38.245217,-59.949470,7602,4245.22,Southern,Forest,794,Polar,205,Rural,Medium
4227,-3.025938,-83.882185,2816,335.88,Southern,Coastal,230,Continental,648,Rural,Medium
4228,78.300099,-87.604941,2472,8691.31,Northern,Wetland,527,Polar,329,Urban,Extreme
4229,16.499331,-171.030371,6295,1831.43,Northern,Wetland,307,Temperate,705,Rural,Low
4230,-46.699372,4.509955,3903,5183.63,Southern,Mountain,491,Temperate,515,Urban,Extreme
4231,89.746088,-38.253095,514,9961.82,Northern,Mountain,197,Polar,458,Urban,High
4232,-38.958776,145.537762,8536,4324.42,Southern,Desert,547,Arid,734,Rural,Low
4233,28.296077,13.635843,353,3140.86,Northern,Forest,508,Arid,112,Rural,Low
4234,-64.764904,92.273949,5954,7188.90,Southern,Coastal,799,Polar,205,Rural,High
4235,47.634275,111.021204,7864,5287.40,Northern,Wetland,403,Tropical,898,Rural,Medium
4236,-40.782439,-111.859403,3813,4526.85,Southern,Plains,416,Polar,901,Rural,Extreme
4237,88.029687,-48.742540,3820,9771.30,Northern,Desert,867,Tropical,421,Urban,Extreme
4238,54.097318,-166.336911,1183,6004.80,Northern,Plains,151,Tropical,894,Rural,Extreme
4239,64.540196,144.600803,5661,7163.96,Northern,Wetland,176,Tropical,871,Rural,Medium
4240,-0.195753,116.101532,6123,21.73,Southern,Desert,908,Continental,179,Rural,Extreme
4241,-21.352107,155.705299,1883,2370.08,Southern,Coastal,964,Mediterranean,976,Urban,Medium
4242,78.212234,-7.604477,2252,8681.56,Northern,Wetland,511,Polar,258,Rural,Medium
4243,-86.075133,9.402019,8173,9554.34,Southern,Mountain,152,Tropical,358,Urban,High
4244,-73.436302,-84.686017,460,8151.43,Southern,Plains,917,Mediterranean,445,Rural,High
4245,-14.951819,18.125616,5083,1659.65,Southern,Plains,536,Polar,945,Rural,Low
4246,36.037271,-82.547888,263,4000.14,Northern,Forest,311,Mediterranean,56,Rural,Medium
4247,88.001063,-135.815148,8140,9768.12,Northern,Plains,974,Mediterranean,357,Rural,Medium
4248,-56.767626,-124.790428,1816,6301.21,Southern,Desert,29,Tropical,154,Urban,Low
4249,-20.517470,157.780173,3344,2277.44,Southern,Forest,545,Polar,422,Rural,Medium
4250,19.025566,30.945286,7291,2111.84,Northern,Mountain,341,Arid,559,Urban,Low
4251,-9.527277,-176.476846,4649,1057.53,Southern,Mountain,668,Polar,778,Rural,Low
4252,-35.197892,76.499857,8025,3906.97,Southern,Plains,290,Arid,502,Rural,High
4253,-20.567235,80.245448,4454,2282.96,Southern,Coastal,434,Tropical,51,Rural,Extreme
4254,44.241928,169.181197,2367,4910.85,Northern,Mountain,21,Temperate,117,Rural,High
4255,-88.162218,-104.801393,4947,9786.01,Southern,Plains,138,Tropical,72,Rural,Low
4256,66.968895,133.191037,4656,7433.55,Northern,Coastal,0,Continental,609,Urban,Extreme
4257,29.142087,129.869760,4753,3234.77,Northern,Forest,395,Tropical,588,Rural,Extreme
4258,31.204157,-147.812408,6961,3463.66,Northern,Plains,510,Arid,440,Rural,Low
4259,13.946926,-127.918947,4333,1548.11,Northern,Plains,707,Temperate,292,Urban,Low
4260,51.070708,144.630853,8283,5668.85,Northern,Coastal,62,Polar,207,Urban,Medium
4261,-5.349914,-166.668597,8415,593.84,Southern,Wetland,967,Mediterranean,430,Rural,Medium
4262,72.612776,70.058791,6381,8060.02,Northern,Coastal,859,Temperate,33,Rural,Extreme
4263,30.783520,-95.934494,4523,3416.97,Northern,Coastal,97,Continental,336,Urban,Extreme
4264,-66.444471,-39.626410,2206,7375.34,Southern,Forest,257,Mediterranean,447,Rural,Extreme
4265,6.014209,71.948942,1165,667.58,Northern,Wetland,403,Polar,913,Urban,Extreme
4266,-50.088833,-3.536025,2647,5559.86,Southern,Forest,166,Continental,679,Rural,Extreme
4267,-7.837740,-154.648718,5879,869.99,Southern,Coastal,26,Continental,152,Rural,Extreme
4268,-0.344747,119.501823,5948,38.27,Southern,Plains,243,Temperate,269,Rural,Extreme
4269,-23.716767,-104.593899,8158,2632.56,Southern,Desert,692,Temperate,266,Urban,Medium
4270,8.285582,-38.968435,4035,919.70,Northern,Mountain,349,Tropical,100,Rural,High
4271,-30.086255,-92.301770,3179,3339.57,Southern,Wetland,629,Polar,630,Urban,Extreme
4272,-19.510014,-58.375474,8578,2165.61,Southern,Plains,893,Arid,286,Urban,Extreme
4273,-18.384455,98.182985,6226,2040.67,Southern,Plains,663,Mediterranean,361,Rural,High
4274,37.609184,87.058476,2951,4174.62,Northern,Coastal,981,Continental,611,Rural,Extreme
4275,9.196617,-171.287527,1255,1020.82,Northern,Mountain,218,Tropical,583,Urban,Low
4276,12.942459,-18.186241,4058,1436.61,Northern,Desert,813,Temperate,389,Rural,Extreme
4277,11.174172,158.099120,2151,1240.33,Northern,Coastal,451,Temperate,502,Rural,High
4278,-46.543975,-134.336629,1603,5166.38,Southern,Desert,99,Temperate,885,Rural,Medium
4279,57.829865,-27.452691,5108,6419.11,Northern,Coastal,833,Tropical,804,Urban,Medium
4280,-6.591760,40.579360,6332,731.69,Southern,Plains,1,Continental,77,Rural,Medium
4281,9.711219,-27.354088,2878,1077.95,Northern,Coastal,121,Tropical,106,Urban,High
4282,-28.162119,-144.553309,4666,3126.00,Southern,Forest,848,Mediterranean,95,Rural,Low
4283,-70.777924,-144.048697,6022,7856.35,Southern,Desert,510,Continental,37,Urban,Low
4284,68.876124,150.760797,2524,7645.25,Northern,Mountain,49,Arid,624,Rural,Low
4285,25.188146,62.140820,6956,2795.88,Northern,Coastal,819,Tropical,107,Rural,High
4286,-7.507772,136.911459,2892,833.36,Southern,Plains,171,Temperate,289,Rural,Extreme
4287,-75.608839,-22.208881,7105,8392.58,Southern,Wetland,232,Temperate,531,Rural,Medium
4288,-14.631533,-168.904228,1248,1624.10,Southern,Coastal,180,Polar,560,Rural,Medium
4289,48.711334,49.051197,6353,5406.96,Northern,Plains,80,Polar,426,Urban,Extreme
4290,-84.933070,105.288170,2049,9427.57,Southern,Desert,719,Mediterranean,0,Urban,High
4291,-14.876259,120.905192,3851,1651.26,Southern,Mountain,829,Continental,591,Rural,High
4292,62.152403,-95.363240,4058,6898.92,Northern,Forest,294,Arid,932,Rural,Extreme
4293,60.614928,-123.119830,3895,6728.26,Northern,Forest,982,Temperate,718,Rural,Medium
4294,-15.595729,-174.877875,6998,1731.13,Southern,Wetland,603,Arid,80,Urban,High
4295,-89.670789,-91.223832,5037,9953.46,Southern,Coastal,984,Tropical,703,Urban,High
4296,49.296397,27.927540,6341,5471.90,Northern,Wetland,912,Tropical,417,Rural,Medium
4297,-52.785177,-102.161717,4882,5859.15,Southern,Plains,843,Temperate,141,Rural,High
4298,0.092067,46.221056,1750,10.22,Northern,Mountain,333,Tropical,939,Rural,Low
4299,-29.414519,-124.376374,730,3265.01,Southern,Coastal,274,Polar,515,Rural,Extreme
4300,31.035185,114.853035,7196,3444.91,Northern,Desert,626,Temperate,992,Rural,Medium
4301,16.810496,70.801535,8128,1865.97,Northern,Mountain,172,Temperate,508,Rural,Low
4302,-54.112843,-7.562056,6175,6006.53,Southern,Mountain,582,Temperate,112,Urban,High
4303,32.480026,129.411083,1096,3605.28,Northern,Wetland,845,Temperate,301,Rural,Medium
4304,-67.027989,93.417294,3146,7440.11,Southern,Mountain,696,Mediterranean,854,Rural,Low
4305,-18.301114,-35.583377,2694,2031.42,Southern,Coastal,643,Arid,206,Rural,Medium
4306,44.933254,-99.404471,5945,4987.59,Northern,Wetland,255,Arid,214,Rural,Extreme
4307,-15.347343,81.111167,1331,1703.56,Southern,Wetland,141,Polar,51,Rural,Extreme
4308,34.933048,-141.195113,4551,3877.57,Northern,Mountain,759,Continental,338,Rural,Extreme
4309,-41.791701,100.368926,3599,4638.88,Southern,Coastal,504,Polar,628,Rural,Extreme
4310,23.018039,-75.701116,112,2555.00,Northern,Desert,758,Mediterranean,155,Rural,Extreme
4311,-59.715375,137.773191,8707,6628.41,Southern,Forest,114,Temperate,988,Rural,Extreme
4312,-43.750499,-119.455397,282,4856.31,Southern,Wetland,369,Mediterranean,3,Rural,Medium
4313,42.813244,133.224384,4289,4752.27,Northern,Plains,252,Arid,50,Urban,Extreme
4314,40.670268,165.286843,3064,4514.40,Northern,Plains,409,Temperate,106,Urban,Low
4315,60.323248,-16.523491,509,6695.88,Northern,Desert,558,Arid,279,Rural,High
4316,29.454850,-74.659768,2702,3269.49,Northern,Wetland,111,Polar,186,Rural,Extreme
4317,7.968970,175.786345,8488,884.56,Northern,Desert,240,Mediterranean,840,Urban,High
4318,27.541863,-58.323612,6449,3057.15,Northern,Plains,356,Mediterranean,949,Urban,Medium
4319,3.553630,137.665053,8595,394.45,Northern,Desert,474,Continental,341,Urban,High
4320,15.093659,87.817777,2884,1675.40,Northern,Plains,901,Temperate,457,Rural,High
4321,44.869612,52.962794,4702,4980.53,Northern,Forest,727,Polar,537,Rural,High
4322,29.673751,15.441527,4419,3293.79,Northern,Plains,579,Polar,949,Rural,Medium
4323,29.753229,-61.784118,4190,3302.61,Northern,Plains,957,Tropical,299,Rural,Low
4324,65.108484,31.833240,7272,7227.04,Northern,Mountain,850,Arid,659,Rural,High
4325,7.667387,97.768010,8185,851.08,Northern,Mountain,459,Arid,97,Rural,High
4326,59.109584,-26.457261,642,6561.16,Northern,Desert,694,Tropical,130,Urban,High
4327,48.137667,129.766204,7594,5343.28,Northern,Mountain,72,Continental,481,Rural,Extreme
4328,-76.108611,-166.846625,6964,8448.06,Southern,Coastal,831,Continental,857,Rural,High
4329,-42.017214,-177.028585,8794,4663.91,Southern,Plains,920,Tropical,502,Rural,High
4330,65.585374,59.751068,8372,7279.98,Northern,Coastal,637,Mediterranean,593,Rural,Low
4331,-43.337669,3.470258,4935,4810.48,Southern,Desert,307,Continental,525,Urban,Low
4332,47.334241,76.938908,5168,5254.10,Northern,Forest,695,Polar,889,Rural,Low
4333,-53.510533,-85.723257,1418,5939.67,Southern,Wetland,920,Arid,111,Rural,High
4334,-58.694052,73.653076,1706,6515.04,Southern,Plains,775,Continental,955,Rural,High
4335,-65.574807,-117.060502,289,7278.80,Southern,Desert,870,Temperate,341,Rural,Medium
4336,-82.934000,-133.291267,4426,9205.67,Southern,Plains,448,Continental,91,Rural,Medium
4337,19.047374,-54.362602,7200,2114.26,Northern,Forest,773,Polar,382,Rural,Medium
4338,81.883809,-76.932838,6336,9089.10,Northern,Plains,290,Mediterranean,503,Urban,Extreme
4339,-70.175252,-178.222147,2143,7789.45,Southern,Wetland,837,Arid,924,Urban,High
4340,73.844084,-173.999041,6556,8196.69,Northern,Desert,580,Continental,364,Urban,Medium
4341,-19.572253,94.028634,7068,2172.52,Southern,Plains,659,Arid,840,Rural,Extreme
4342,13.051927,-24.045720,3167,1448.76,Northern,Mountain,184,Mediterranean,528,Rural,High
4343,-21.182163,167.650814,555,2351.22,Southern,Forest,928,Mediterranean,155,Urban,High
4344,61.583559,121.680266,13,6835.78,Northern,Mountain,662,Polar,551,Rural,Low
4345,-63.395117,0.307388,6819,7036.86,Southern,Plains,877,Tropical,946,Rural,High
4346,6.456379,30.368852,4789,716.66,Northern,Coastal,748,Tropical,439,Rural,Low
4347,52.053072,-4.557885,5662,5777.89,Northern,Plains,721,Polar,356,Rural,Medium
4348,-76.430527,-131.297504,2072,8483.79,Southern,Plains,87,Temperate,864,Rural,Extreme
4349,-67.882938,143.461199,8624,7535.01,Southern,Forest,279,Polar,245,Rural,Extreme
4350,-6.088383,98.637804,7189,675.81,Southern,Forest,133,Temperate,186,Rural,Low
4351,-32.735269,-64.572398,6154,3633.61,Southern,Wetland,888,Arid,720,Rural,Low
4352,-9.583661,-67.483645,7376,1063.79,Southern,Desert,241,Arid,807,Urban,Medium
4353,16.768355,31.055016,7111,1861.29,Northern,Desert,149,Continental,694,Rural,Extreme
4354,-34.968889,-122.251115,8277,3881.55,Southern,Mountain,450,Temperate,825,Rural,Medium
4355,-67.269923,56.685843,6578,7466.96,Southern,Mountain,791,Mediterranean,890,Rural,High
4356,69.983304,15.485867,1957,7768.15,Northern,Forest,961,Tropical,372,Urban,High
4357,-63.996579,110.930858,2956,7103.62,Southern,Desert,414,Temperate,466,Rural,Medium
4358,-27.958222,113.608754,3672,3103.36,Southern,Wetland,85,Mediterranean,146,Rural,High
4359,-89.138566,-120.421243,4665,9894.38,Southern,Plains,650,Mediterranean,737,Rural,High
4360,-84.126115,76.737814,6511,9338.00,Southern,Forest,327,Mediterranean,383,Rural,Medium
4361,-72.104736,16.391677,5783,8003.63,Southern,Forest,482,Tropical,635,Rural,Extreme
4362,-25.084905,-39.525635,3083,2784.42,Southern,Desert,911,Arid,650,Rural,Low
4363,34.751492,158.956779,4113,3857.42,Northern,Desert,479,Mediterranean,964,Urban,Medium
4364,-4.407408,62.748822,7205,489.22,Southern,Forest,694,Polar,151,Rural,Low
4365,80.135970,81.571488,3035,8895.09,Northern,Mountain,611,Temperate,288,Rural,Extreme
4366,16.417979,89.157957,2349,1822.40,Northern,Mountain,100,Mediterranean,537,Rural,Medium
4367,-47.462053,-67.381716,7817,5268.29,Southern,Plains,792,Temperate,221,Urban,Extreme
4368,-84.428449,-80.115708,2426,9371.56,Southern,Wetland,473,Continental,100,Rural,High
4369,6.436174,114.430113,7461,714.42,Northern,Plains,602,Tropical,876,Rural,Low
4370,-65.761383,108.250945,8329,7299.51,Southern,Desert,999,Temperate,254,Rural,Low
4371,41.667387,-105.824880,8497,4625.08,Northern,Plains,906,Polar,659,Rural,Medium
4372,-48.735497,-37.016406,8178,5409.64,Southern,Coastal,757,Polar,669,Rural,Medium
4373,12.657211,76.406577,2913,1404.95,Northern,Coastal,999,Polar,50,Rural,High
4374,-81.138212,77.547090,5861,9006.34,Southern,Wetland,499,Polar,131,Rural,Extreme
4375,-85.771037,-68.576631,4730,9520.59,Southern,Desert,754,Polar,29,Rural,High
4376,-58.799395,-51.637118,8556,6526.73,Southern,Wetland,605,Polar,737,Rural,Low
4377,58.285588,-97.596710,7182,6469.70,Northern,Coastal,658,Mediterranean,298,Rural,Medium
4378,67.622838,70.204749,4863,7506.13,Northern,Desert,498,Temperate,870,Rural,Medium
4379,-6.122526,-67.744598,8452,679.60,Southern,Desert,79,Tropical,540,Rural,High
4380,-72.282897,-18.664314,4207,8023.40,Southern,Forest,616,Arid,338,Rural,Low
4381,27.713202,146.767876,1227,3076.17,Northern,Coastal,698,Arid,395,Rural,Extreme
4382,66.849955,161.494429,8672,7420.34,Northern,Plains,251,Temperate,735,Rural,Extreme
4383,-8.444282,164.164342,3871,937.32,Southern,Plains,957,Continental,726,Rural,Low
4384,17.858357,110.408194,1838,1982.28,Northern,Plains,477,Continental,119,Urban,Extreme
4385,57.983689,-162.057815,7706,6436.19,Northern,Forest,895,Tropical,105,Rural,Medium
4386,47.511467,38.299458,6481,5273.77,Northern,Desert,463,Continental,53,Rural,High
4387,57.814227,26.388293,625,6417.38,Northern,Forest,394,Continental,576,Urban,Extreme
4388,57.093264,138.349925,5889,6337.35,Northern,Forest,504,Mediterranean,384,Rural,Low
4389,-48.327158,-132.942550,23,5364.31,Southern,Wetland,214,Polar,193,Rural,High
4390,-8.339399,-122.174068,5951,925.67,Southern,Wetland,898,Temperate,999,Urban,High
4391,-61.298745,157.561298,978,6804.16,Southern,Mountain,899,Polar,589,Rural,Extreme
4392,78.401564,43.206077,6988,8702.57,Northern,Coastal,294,Temperate,459,Urban,Medium
4393,40.774857,-62.359146,7935,4526.01,Northern,Plains,101,Mediterranean,229,Rural,Extreme
4394,-28.545061,-69.898031,5074,3168.50,Southern,Wetland,846,Temperate,526,Urban,Low
4395,-38.297147,153.369765,2286,4250.98,Southern,Desert,59,Continental,62,Urban,High
4396,-46.967576,-155.164776,1660,5213.40,Southern,Plains,925,Temperate,817,Rural,High
4397,76.875136,-95.911911,34,8533.14,Northern,Coastal,147,Mediterranean,764,Rural,Low
4398,-8.494721,-62.559540,3221,942.91,Southern,Desert,107,Arid,183,Rural,Medium
4399,-78.997955,-91.901435,8498,8768.77,Southern,Coastal,220,Arid,374,Rural,Medium
4400,37.435375,39.348197,1798,4155.33,Northern,Coastal,764,Mediterranean,583,Rural,High
4401,18.261402,2.885959,7538,2027.02,Northern,Wetland,847,Mediterranean,192,Urban,Medium
4402,-50.229135,42.526829,1150,5575.43,Southern,Desert,178,Continental,194,Rural,Extreme
4403,82.422524,75.696126,1785,9148.90,Northern,Forest,112,Arid,854,Urban,Extreme
4404,-59.195486,-2.301951,3338,6570.70,Southern,Wetland,106,Arid,237,Rural,High
4405,63.853209,97.640201,7105,7087.71,Northern,Wetland,252,Polar,911,Rural,Extreme
4406,4.970842,64.175984,4291,551.76,Northern,Forest,356,Mediterranean,705,Rural,Low
4407,67.738283,-28.062061,4441,7518.95,Northern,Desert,660,Continental,466,Rural,Medium
4408,8.581316,-128.902764,1990,952.53,Northern,Forest,630,Polar,12,Urban,Low
4409,-64.462954,97.923027,2022,7155.39,Southern,Mountain,466,Polar,126,Rural,Medium
4410,-37.925731,66.388257,2232,4209.76,Southern,Plains,960,Tropical,382,Rural,Extreme
4411,5.979234,-58.802172,7287,663.69,Northern,Coastal,333,Temperate,32,Rural,Low
4412,-79.412705,27.235654,7898,8814.81,Southern,Coastal,565,Continental,974,Rural,Medium
4413,-69.983257,-23.696815,6906,7768.14,Southern,Desert,32,Continental,681,Rural,Low
4414,85.583015,127.077057,4576,9499.71,Northern,Coastal,348,Temperate,174,Rural,Low
4415,-81.339293,89.715546,7789,9028.66,Southern,Forest,600,Continental,228,Rural,Medium
4416,-4.632610,106.316026,3783,514.22,Southern,Mountain,844,Mediterranean,283,Urban,Low
4417,-14.504071,-146.371228,5105,1609.95,Southern,Forest,329,Polar,987,Rural,Extreme
4418,-3.889845,-59.609934,6280,431.77,Southern,Forest,997,Mediterranean,497,Rural,Medium
4419,-64.706011,104.024463,3180,7182.37,Southern,Coastal,906,Tropical,2,Urban,High
4420,-77.931126,67.307148,4085,8650.36,Southern,Coastal,581,Tropical,705,Rural,Low
4421,-60.078382,117.984529,4539,6668.70,Southern,Forest,132,Continental,786,Rural,Medium
4422,43.414549,7.370816,2752,4819.01,Northern,Mountain,640,Polar,620,Rural,Medium
4423,86.257951,88.059330,2306,9574.63,Northern,Wetland,681,Polar,626,Urban,Medium
4424,83.012081,-144.250239,7842,9214.34,Northern,Plains,100,Mediterranean,107,Rural,Low
4425,-3.433273,113.376999,8651,381.09,Southern,Wetland,105,Arid,856,Rural,Medium
4426,9.499926,60.018929,5205,1054.49,Northern,Plains,177,Temperate,300,Rural,Extreme
4427,89.433872,129.229382,477,9927.16,Northern,Plains,486,Polar,362,Urban,Extreme
4428,62.024062,134.133407,5317,6884.67,Northern,Coastal,909,Continental,733,Urban,Extreme
4429,37.810296,55.183289,7558,4196.94,Northern,Plains,592,Continental,375,Rural,Low
4430,63.053167,-71.436084,5911,6998.90,Northern,Desert,815,Continental,457,Rural,Medium
4431,-11.967060,-70.586328,4958,1328.34,Southern,Coastal,840,Continental,709,Urban,Medium
4432,18.233966,3.291151,6420,2023.97,Northern,Wetland,357,Continental,769,Rural,High
4433,85.604266,-156.245742,3688,9502.07,Northern,Coastal,915,Continental,236,Rural,Extreme
4434,-49.826575,38.804115,3500,5530.75,Southern,Forest,483,Polar,486,Rural,Low
4435,-3.929323,-83.012858,7970,436.15,Southern,Wetland,790,Continental,694,Rural,Extreme
4436,42.962079,22.243356,2188,4768.79,Northern,Wetland,376,Polar,423,Rural,Medium
4437,14.107473,148.802739,3106,1565.93,Northern,Desert,855,Polar,610,Urban,Extreme
4438,-20.855174,48.649785,3715,2314.92,Southern,Wetland,611,Continental,280,Rural,Medium
4439,-63.715481,117.889939,1113,7072.42,Southern,Coastal,781,Tropical,906,Rural,Low
4440,75.675670,-9.346120,6490,8400.00,Northern,Wetland,472,Temperate,939,Rural,Low
4441,71.664500,-45.306050,5048,7954.76,Northern,Wetland,858,Polar,449,Rural,Medium
4442,37.155695,-155.588385,731,4124.28,Northern,Mountain,95,Arid,672,Rural,Medium
4443,-46.619156,-26.451549,3272,5174.73,Southern,Plains,909,Temperate,441,Rural,Low
4444,79.929813,103.072316,4001,8872.21,Northern,Mountain,478,Temperate,548,Urban,Low
4445,-53.589979,136.144542,652,5948.49,Southern,Plains,500,Continental,772,Rural,Medium
4446,-24.150775,83.910424,6275,2680.74,Southern,Desert,191,Polar,183,Urban,High
4447,13.783969,-99.557976,4361,1530.02,Northern,Plains,301,Continental,329,Rural,High
4448,80.782481,63.818883,8119,8966.86,Northern,Plains,704,Temperate,732,Rural,Extreme
4449,-7.505702,-46.959220,2902,833.13,Southern,Plains,769,Tropical,526,Urban,Low
4450,-34.751202,14.854288,4361,3857.38,Southern,Wetland,623,Tropical,699,Rural,High
4451,68.290180,-65.687806,7292,7580.21,Northern,Coastal,161,Temperate,612,Rural,Medium
4452,80.102039,120.586642,1481,8891.33,Northern,Desert,929,Continental,72,Urban,Medium
4453,11.316198,-90.986240,8605,1256.10,Northern,Wetland,245,Continental,838,Rural,High
4454,26.434722,-29.884384,1665,2934.25,Northern,Forest,277,Temperate,187,Urban,Low
4455,-71.845074,88.403056,3325,7974.80,Southern,Wetland,283,Continental,985,Urban,Extreme
4456,-30.085753,63.110629,7961,3339.52,Southern,Plains,604,Tropical,13,Urban,Extreme
4457,-39.998790,100.588008,3450,4439.87,Southern,Plains,937,Polar,94,Rural,High
4458,64.555901,134.544227,5363,7165.70,Northern,Desert,357,Polar,968,Rural,Extreme
4459,-47.139955,48.396039,3339,5232.54,Southern,Mountain,94,Temperate,505,Urban,High
4460,26.163788,-110.025154,796,2904.18,Northern,Plains,679,Arid,532,Rural,Low
4461,69.449574,-179.994083,368,7708.90,Northern,Plains,605,Tropical,291,Rural,Low
4462,14.315463,69.434710,7297,1589.02,Northern,Coastal,401,Polar,644,Rural,Medium
4463,-11.395369,-68.676941,5891,1264.89,Southern,Desert,689,Tropical,296,Urban,High
4464,55.990568,155.991598,8267,6214.95,Northern,Coastal,487,Polar,763,Urban,High
4465,18.761577,154.521630,2999,2082.54,Northern,Plains,377,Continental,73,Rural,Low
4466,52.472318,-38.344493,2095,5824.43,Northern,Plains,538,Continental,823,Rural,Extreme
4467,-82.803596,157.129901,4485,9191.20,Southern,Forest,744,Arid,576,Urban,Low
4468,-15.748240,129.915078,6663,1748.05,Southern,Coastal,302,Mediterranean,132,Urban,Medium
4469,-39.060969,-29.298628,4620,4335.77,Southern,Plains,359,Tropical,166,Rural,Medium
4470,51.784875,-20.104046,1482,5748.12,Northern,Mountain,530,Arid,954,Rural,Medium
4471,-4.159321,112.064829,7801,461.68,Southern,Forest,304,Temperate,955,Rural,High
4472,-34.898680,-77.042760,3138,3873.75,Southern,Wetland,897,Polar,37,Rural,High
4473,-74.546318,-159.485107,3720,8274.64,Southern,Forest,846,Arid,325,Rural,Extreme
4474,-37.437436,163.011202,5857,4155.56,Southern,Forest,997,Continental,730,Rural,Low
4475,89.170326,-36.066330,1496,9897.91,Northern,Coastal,901,Arid,396,Rural,Medium
4476,10.085262,149.867173,7845,1119.46,Northern,Wetland,479,Polar,351,Rural,Low
4477,-2.488553,148.579519,4843,276.23,Southern,Desert,5,Temperate,653,Urban,Extreme
