ID,Latitude,Longitude,Elevation,Distance from Equator (km),Hemisphere,Terrain Type,Population Density,Climate Zone,Water Proximity (km),Urban/Rural,Natural Risk Zone
609,52.248061,57.912825,8247,5799.53,Northern,Wetland,689,Arid,936,Urban,Low
610,77.565687,-179.374084,836,8609.79,Northern,Mountain,274,Continental,466,Rural,Extreme
611,-50.582825,-142.722274,8345,5614.69,Southern,Desert,973,Arid,262,Rural,Low
612,-13.129859,-19.383144,6050,1457.41,Southern,Coastal,228,Continental,395,Urban,Medium
613,-35.035019,63.447618,1648,3888.89,Southern,Desert,317,Arid,966,Rural,Extreme
614,15.756885,-150.702662,737,1749.01,Northern,Desert,591,Polar,270,Rural,High
615,-16.546379,-146.703060,468,1836.65,Southern,Plains,820,Temperate,464,Rural,Extreme
616,1.934815,-102.611004,3859,214.76,Northern,Plains,454,Arid,532,Rural,Medium
617,88.895801,-97.407890,3905,9867.43,Northern,Desert,947,Tropical,290,Rural,Extreme
618,-34.041743,25.289419,4699,3778.63,Southern,Wetland,445,Continental,814,Rural,Low
619,-21.148290,-107.550127,1478,2347.46,Southern,Mountain,716,Continental,879,Rural,Extreme
620,35.613988,-67.330567,6906,3953.15,Northern,Plains,445,Arid,323,Rural,Extreme
621,28.507083,-166.935097,3482,3164.29,Northern,Plains,804,Temperate,857,Urban,Medium
622,21.579641,-103.035022,3048,2395.34,Northern,Mountain,285,Temperate,359,Rural,Low
623,-49.944770,-118.493809,3170,5543.87,Southern,Wetland,603,Temperate,579,Urban,Low
624,12.025316,-107.805895,53,1334.81,Northern,Forest,393,Arid,153,Rural,Medium
625,-78.818088,-157.143399,8097,8748.81,Southern,Plains,783,Polar,391,Rural,Medium
626,-57.984145,-82.382350,8566,6436.24,Southern,Coastal,911,Continental,414,Rural,High
627,-55.982594,164.244978,2645,6214.07,Southern,Coastal,853,Temperate,182,Urban,Medium
628,-18.078845,-28.642888,4383,2006.75,Southern,Desert,712,Mediterranean,946,Rural,Low
629,-6.619137,-86.115389,6215,734.72,Southern,Coastal,65,Arid,865,Urban,Low
630,-71.515720,-94.293929,2386,7938.24,Southern,Mountain,491,Tropical,526,Rural,Low
631,88.822178,-149.808284,920,9859.26,Northern,Mountain,373,Continental,328,Urban,Extreme
632,34.736464,-44.519987,4552,3855.75,Northern,Wetland,934,Arid,292,Rural,Extreme
633,87.445727,-108.303220,8436,9706.48,Northern,Wetland,365,Temperate,802,Rural,Low
634,78.314770,96.662789,6817,8692.94,Northern,Wetland,147,Polar,60,Rural,Low
635,66.418116,-140.083756,3569,7372.41,Northern,Desert,642,Polar,596,Rural,Low
636,46.042880,-145.404355,7649,5110.76,Northern,Desert,709,Polar,279,Urban,Low
637,69.477818,-96.881176,5708,7712.04,Northern,Plains,630,Polar,200,Rural,Low
638,64.390954,-38.600695,1989,7147.40,Northern,Coastal,49,Arid,754,Rural,High
639,-16.637445,-151.054506,7988,1846.76,Southern,Desert,77,Continental,912,Urban,Medium
640,31.970499,-154.170721,2101,3548.73,Northern,Plains,437,Continental,68,Rural,High
641,77.771976,-133.944175,6155,8632.69,Northern,Wetland,125,Tropical,75,Rural,Low
642,-68.142218,-135.990223,6994,7563.79,Southern,Wetland,6,Polar,757,Rural,Medium
643,55.887130,-48.647382,6497,6203.47,Northern,Mountain,118,Polar,383,Urban,Extreme
644,37.665485,83.680451,5657,4180.87,Northern,Coastal,493,Arid,248,Rural,Low
645,-55.063062,-146.121849,2062,6112.00,Southern,Coastal,12,Temperate,175,Urban,High
646,-49.544513,-101.293318,7852,5499.44,Southern,Mountain,205,Tropical,506,Urban,Extreme
647,-77.039027,-158.686531,2979,8551.33,Southern,Wetland,404,Arid,514,Rural,Medium
648,-59.789871,-0.851716,5868,6636.68,Southern,Plains,868,Mediterranean,291,Rural,High
649,62.500068,-133.187665,2653,6937.51,Northern,Mountain,81,Arid,269,Rural,Medium
650,17.412356,109.741884,6229,1932.77,Northern,Coastal,89,Tropical,858,Rural,High
651,29.828862,71.704355,4204,3311.00,Northern,Coastal,729,Polar,570,Rural,Low
652,51.480613,-63.830587,8425,5714.35,Northern,Coastal,392,Tropical,911,Urban,Low
653,-11.194174,142.122810,7339,1242.55,Southern,Wetland,676,Continental,133,Rural,Medium
654,9.305631,169.594707,1792,1032.93,Northern,Forest,715,Temperate,221,Rural,Low
655,-21.881971,-70.932835,4941,2428.90,Southern,Plains,747,Mediterranean,373,Rural,High
656,84.921053,128.110269,6230,9426.24,Northern,Coastal,371,Arid,728,Rural,Medium
657,-63.974225,-109.810694,593,7101.14,Southern,Desert,855,Tropical,393,Rural,Medium
658,-42.944139,0.077148,1586,4766.80,Southern,Forest,301,Continental,852,Rural,Extreme
659,28.639169,21.847251,1924,3178.95,Northern,Mountain,81,Arid,622,Urban,High
660,5.544679,-118.087439,4694,615.46,Northern,Plains,124,Mediterranean,915,Rural,Medium
661,-30.845295,-176.205940,1618,3423.83,Southern,Desert,530,Arid,284,Rural,Medium
662,20.932045,17.876274,3538,2323.46,Northern,Desert,590,Polar,540,Urban,Low
663,-41.025362,-122.924681,5628,4553.82,Southern,Plains,864,Mediterranean,805,Urban,High
664,68.278306,-121.396253,3208,7578.89,Northern,Coastal,565,Mediterranean,228,Rural,Low
665,-12.652230,-77.180966,607,1404.40,Southern,Plains,110,Arid,767,Urban,Medium
666,89.340869,6.024077,1249,9916.84,Northern,Plains,123,Mediterranean,675,Rural,Medium
667,40.695260,122.252559,5120,4517.17,Northern,Desert,929,Polar,243,Rural,Extreme
668,41.660453,51.588358,6838,4624.31,Northern,Plains,875,Polar,502,Rural,Low
669,18.282536,82.360771,4317,2029.36,Northern,Wetland,471,Continental,685,Rural,High
670,-66.617905,-126.677953,3470,7394.59,Southern,Forest,886,Polar,962,Rural,High
671,81.777011,-91.717717,3620,9077.25,Northern,Desert,972,Polar,553,Rural,Medium
672,-22.601101,59.056560,2966,2508.72,Southern,Wetland,749,Tropical,949,Rural,High
673,-86.018299,170.598809,8042,9548.03,Southern,Mountain,708,Temperate,223,Urban,Medium
674,82.906121,-64.899464,3980,9202.58,Northern,Mountain,724,Continental,881,Rural,Medium
675,-76.088445,-158.723412,4662,8445.82,Southern,Coastal,312,Mediterranean,326,Rural,Medium
676,19.767543,80.142710,1653,2194.20,Northern,Forest,768,Polar,447,Rural,Extreme
677,52.863662,-57.003239,3967,5867.87,Northern,Mountain,169,Tropical,74,Urban,Extreme
678,30.153345,-61.955759,8216,3347.02,Northern,Plains,781,Tropical,620,Rural,High
679,-20.197274,13.480799,3345,2241.90,Southern,Desert,13,Mediterranean,96,Rural,Extreme
680,-47.162324,-148.486148,2442,5235.02,Southern,Desert,674,Temperate,440,Rural,Extreme
681,78.733381,-2.925913,8442,8739.41,Northern,Desert,425,Polar,992,Urban,Extreme
682,25.567045,147.678720,8593,2837.94,Northern,Plains,872,Continental,12,Urban,Low
683,-67.634779,-140.935439,7079,7507.46,Southern,Plains,292,Continental,763,Rural,Extreme
684,-86.519683,-73.949375,8250,9603.68,Southern,Coastal,989,Continental,374,Rural,Low
685,-44.717148,150.395303,6741,4963.60,Southern,Desert,565,Mediterranean,578,Rural,Medium
686,-4.686150,55.783966,7071,520.16,Southern,Mountain,0,Continental,177,Rural,Low
687,-21.982840,-148.092169,4023,2440.10,Southern,Plains,397,Mediterranean,416,Rural,Low
688,12.494521,-51.964306,3895,1386.89,Northern,Wetland,98,Tropical,955,Rural,Medium
689,-20.862538,50.119656,1829,2315.74,Southern,Coastal,484,Arid,95,Rural,Medium
690,-66.433951,-140.362211,5412,7374.17,Southern,Coastal,836,Polar,519,Rural,Extreme
691,30.492879,98.967915,7956,3384.71,Northern,Wetland,277,Mediterranean,169,Urban,Medium
692,-39.667663,8.563358,5052,4403.11,Southern,Plains,669,Continental,644,Urban,Extreme
693,69.473397,85.095615,3743,7711.55,Northern,Forest,527,Continental,605,Rural,High
694,-77.973002,3.388602,7936,8655.00,Southern,Mountain,158,Temperate,995,Rural,High
695,-76.895781,140.164015,2317,8535.43,Southern,Coastal,758,Continental,42,Rural,High
696,-69.197007,-2.115819,8179,7680.87,Southern,Forest,420,Arid,346,Urban,Medium
697,52.252746,63.995496,3643,5800.05,Northern,Desert,542,Temperate,91,Rural,Extreme
698,64.777455,81.083375,2508,7190.30,Northern,Wetland,813,Tropical,818,Rural,Medium
699,62.384609,49.637309,2683,6924.69,Northern,Forest,965,Polar,567,Urban,Low
700,-16.635238,-7.422380,5228,1846.51,Southern,Forest,283,Arid,51,Urban,Extreme
701,67.917627,157.854218,3127,7538.86,Northern,Plains,656,Mediterranean,217,Rural,Extreme
702,32.066218,-4.801408,6079,3559.35,Northern,Forest,69,Tropical,777,Urban,Medium
703,44.181889,157.945206,2769,4904.19,Northern,Mountain,356,Arid,40,Urban,Extreme
704,-56.219548,-155.166314,8678,6240.37,Southern,Forest,652,Continental,748,Rural,High
705,-54.275689,-48.873933,1288,6024.60,Southern,Wetland,994,Polar,523,Rural,High
706,61.909429,-16.685176,3771,6871.95,Northern,Coastal,930,Continental,546,Rural,Extreme
707,-77.095113,2.637546,2378,8557.56,Southern,Plains,588,Temperate,223,Urban,High
708,-67.235079,114.618487,3340,7463.09,Southern,Coastal,831,Polar,931,Rural,Extreme
709,54.236738,70.830774,7448,6020.28,Northern,Plains,835,Mediterranean,361,Rural,Extreme
710,-88.072064,129.316473,924,9776.00,Southern,Wetland,885,Temperate,822,Rural,Low
711,-63.791592,98.348274,5208,7080.87,Southern,Mountain,916,Temperate,603,Rural,Medium
712,-71.508310,-87.928166,3284,7937.42,Southern,Mountain,660,Polar,0,Rural,High
713,78.075140,76.768161,5637,8666.34,Northern,Mountain,227,Arid,702,Urban,Extreme
714,49.755318,-144.805462,5647,5522.84,Northern,Forest,560,Tropical,959,Rural,Low
715,-47.941771,-89.785541,2485,5321.54,Southern,Forest,160,Continental,292,Rural,Extreme
716,-66.921453,-25.119909,2105,7428.28,Southern,Mountain,100,Arid,294,Rural,Medium
717,-17.399674,-163.255161,8058,1931.36,Southern,Wetland,626,Polar,127,Rural,Medium
718,75.149781,131.618889,4907,8341.63,Northern,Plains,909,Polar,887,Rural,Medium
719,-68.396106,85.597998,1170,7591.97,Southern,Wetland,273,Polar,598,Urban,Medium
720,18.424119,60.998859,8121,2045.08,Northern,Desert,894,Arid,24,Rural,High
721,-87.393578,77.113774,2646,9700.69,Southern,Coastal,317,Mediterranean,271,Rural,Medium
722,-59.182931,-106.566123,1244,6569.31,Southern,Wetland,793,Mediterranean,480,Rural,Low
723,-48.694187,10.903533,1636,5405.05,Southern,Desert,346,Polar,793,Rural,High
724,-57.708292,131.435940,5622,6405.62,Southern,Plains,289,Temperate,143,Rural,Low
725,11.196753,-141.199611,1562,1242.84,Northern,Mountain,891,Mediterranean,534,Urban,High
726,-74.138006,142.360683,5519,8229.32,Southern,Wetland,581,Arid,572,Rural,Extreme
727,-30.237316,73.738865,5309,3356.34,Southern,Plains,518,Mediterranean,499,Urban,Low
728,7.009115,-8.362920,7664,778.01,Northern,Desert,638,Arid,403,Rural,Low
729,-70.081817,43.517473,1819,7779.08,Southern,Coastal,76,Tropical,721,Rural,Low
730,-37.901213,-89.738894,585,4207.03,Southern,Plains,624,Polar,762,Rural,Medium
731,-79.870770,-34.685251,4618,8865.66,Southern,Coastal,604,Mediterranean,131,Urban,High
732,55.896973,135.504673,1767,6204.56,Northern,Coastal,923,Arid,837,Rural,Medium
733,-84.697864,-173.553451,3516,9401.46,Southern,Wetland,823,Arid,831,Rural,Medium
734,-71.286134,84.844616,3225,7912.76,Southern,Plains,844,Continental,880,Urban,Low
735,43.940495,76.214267,4424,4877.39,Northern,Forest,997,Temperate,339,Rural,Low
736,-17.426956,150.886383,3947,1934.39,Southern,Mountain,971,Polar,956,Rural,Extreme
737,72.296721,17.516829,3388,8024.94,Northern,Forest,803,Tropical,506,Rural,Extreme
738,-66.467127,72.391507,7622,7377.85,Southern,Desert,35,Mediterranean,674,Rural,Extreme
739,-42.153402,-150.587429,2438,4679.03,Southern,Desert,516,Polar,187,Rural,Medium
740,43.783556,-49.554360,3671,4859.97,Northern,Desert,101,Mediterranean,694,Rural,Low
741,-78.157374,-1.168613,2672,8675.47,Southern,Coastal,971,Tropical,623,Urban,Extreme
742,-89.903973,-150.465538,4511,9979.34,Southern,Desert,126,Temperate,214,Urban,Medium
743,-86.122197,67.091951,6715,9559.56,Southern,Wetland,156,Mediterranean,767,Rural,Medium
744,-79.651024,-40.359346,1631,8841.26,Southern,Forest,485,Arid,954,Urban,High
745,60.634436,91.654112,6457,6730.42,Northern,Plains,637,Continental,329,Rural,Low
746,13.327342,129.428531,1040,1479.33,Northern,Wetland,736,Continental,184,Rural,Extreme
747,4.203343,108.103351,5298,466.57,Northern,Coastal,115,Polar,629,Urban,Extreme
748,-15.115593,-138.199055,8730,1677.83,Southern,Plains,40,Continental,175,Rural,Extreme
749,-12.434995,-43.998313,1876,1380.28,Southern,Desert,904,Continental,753,Rural,Extreme
750,-41.249119,120.264774,4447,4578.65,Southern,Coastal,223,Mediterranean,608,Rural,Extreme
751,-82.296836,46.478617,2169,9134.95,Southern,Plains,235,Continental,989,Rural,Medium
752,-3.065731,-109.020029,6979,340.30,Southern,Desert,791,Continental,934,Rural,Extreme
753,27.521377,-173.186187,1699,3054.87,Northern,Coastal,64,Continental,31,Rural,Extreme
754,-35.755741,60.119258,1337,3968.89,Southern,Wetland,808,Continental,7,Rural,Extreme
755,-81.722360,66.454894,5,9071.18,Southern,Plains,856,Tropical,105,Rural,High
756,87.086522,77.398761,6087,9666.60,Northern,Coastal,732,Temperate,481,Rural,Medium
757,88.523388,5.350092,275,9826.10,Northern,Coastal,822,Tropical,669,Rural,Low
758,58.042870,62.735087,2454,6442.76,Northern,Wetland,348,Temperate,277,Rural,Low
759,88.376313,132.101678,3253,9809.77,Northern,Plains,333,Arid,249,Rural,High
760,-53.502792,74.494778,6232,5938.81,Southern,Mountain,905,Polar,253,Rural,Low
761,28.884584,-141.535546,1161,3206.19,Northern,Mountain,335,Temperate,924,Urban,Low
762,73.571668,-153.741090,6036,8166.46,Northern,Plains,790,Temperate,620,Rural,High
763,70.153798,-143.614942,4409,7787.07,Northern,Plains,318,Polar,660,Rural,Medium
764,-33.018477,-46.601155,8239,3665.05,Southern,Coastal,734,Polar,750,Urban,Low
765,57.832806,-40.578401,5240,6419.44,Northern,Mountain,856,Mediterranean,909,Urban,Extreme
766,68.711863,24.618411,58,7627.02,Northern,Coastal,925,Arid,785,Urban,Medium
767,-0.650725,126.324827,5813,72.23,Southern,Wetland,981,Mediterranean,934,Urban,High
768,22.954917,-77.401413,4632,2548.00,Northern,Desert,484,Temperate,29,Rural,Low
769,-34.569918,-49.572994,5669,3837.26,Southern,Plains,959,Arid,956,Rural,Extreme
770,-31.674106,-148.669112,8586,3515.83,Southern,Coastal,829,Mediterranean,377,Rural,Low
771,14.939577,-40.748729,8605,1658.29,Northern,Coastal,393,Arid,280,Rural,High
772,-7.081921,-70.103695,5722,786.09,Southern,Desert,808,Tropical,85,Urban,High
773,-76.344872,117.009180,8124,8474.28,Southern,Coastal,112,Tropical,997,Urban,Extreme
774,81.855006,-77.151130,6057,9085.91,Northern,Coastal,506,Continental,786,Urban,Extreme
775,83.943142,168.432373,6437,9317.69,Northern,Wetland,743,Temperate,408,Rural,Extreme
776,25.401762,-115.085512,7422,2819.60,Northern,Wetland,776,Arid,590,Rural,High
777,61.131019,161.788559,1794,6785.54,Northern,Desert,29,Tropical,119,Rural,High
778,55.551128,-90.572902,3988,6166.18,Northern,Wetland,910,Continental,417,Rural,Medium
779,-9.599828,-154.848084,1006,1065.58,Southern,Desert,131,Polar,201,Rural,Extreme
780,7.017027,10.965080,6520,778.89,Northern,Forest,720,Continental,337,Rural,High
781,46.636447,99.437630,1458,5176.65,Northern,Wetland,691,Continental,876,Rural,Medium
782,12.285385,-54.572580,230,1363.68,Northern,Forest,197,Mediterranean,552,Rural,High
783,60.198379,33.252305,1433,6682.02,Northern,Desert,101,Mediterranean,304,Rural,Low
784,-53.279971,61.670924,4491,5914.08,Southern,Mountain,269,Arid,988,Rural,Low
785,-2.560307,-179.978738,2430,284.19,Southern,Coastal,969,Mediterranean,992,Rural,High
786,45.236193,145.958761,2319,5021.22,Northern,Forest,543,Polar,218,Urban,Extreme
787,-4.447567,59.830817,551,493.68,Southern,Plains,804,Tropical,552,Urban,Low
788,10.824719,-138.937160,1253,1201.54,Northern,Mountain,923,Arid,729,Rural,Extreme
789,-85.984491,73.225052,6629,9544.28,Southern,Coastal,980,Tropical,170,Rural,Medium
790,33.188665,-51.898698,2426,3683.94,Northern,Plains,70,Mediterranean,867,Rural,High
791,87.254216,-141.680701,3120,9685.22,Northern,Coastal,378,Tropical,404,Rural,High
792,35.962622,-106.295682,8162,3991.85,Northern,Mountain,564,Mediterranean,461,Rural,Low
793,17.279490,117.084021,2626,1918.02,Northern,Desert,467,Arid,610,Rural,Extreme
794,7.209460,59.161023,4721,800.25,Northern,Mountain,960,Mediterranean,306,Rural,Medium
795,-87.825736,-174.027454,4044,9748.66,Southern,Desert,840,Mediterranean,127,Rural,High
796,-62.282338,93.196218,7584,6913.34,Southern,Forest,685,Continental,985,Rural,Low
797,-40.403615,-163.402305,7099,4484.80,Southern,Coastal,741,Tropical,213,Rural,Extreme
798,38.431773,-146.234797,6670,4265.93,Northern,Plains,516,Mediterranean,198,Rural,High
799,-72.624162,147.578414,7436,8061.28,Southern,Forest,64,Tropical,87,Rural,Medium
800,61.760219,-50.650109,7901,6855.38,Northern,Plains,449,Temperate,147,Rural,Medium
801,24.395119,-62.922322,8101,2707.86,Northern,Plains,911,Temperate,36,Rural,Extreme
802,82.272909,57.434148,4244,9132.29,Northern,Wetland,473,Temperate,832,Rural,Medium
803,-1.466030,-15.597435,1313,162.73,Southern,Mountain,93,Continental,874,Rural,Medium
804,-37.904908,-146.988477,5456,4207.44,Southern,Desert,531,Arid,66,Rural,Extreme
805,84.244797,-113.274493,4337,9351.17,Northern,Plains,854,Mediterranean,982,Urban,Medium
806,2.286165,90.651158,1046,253.76,Northern,Plains,955,Polar,757,Urban,High
807,65.409542,-179.432943,3761,7260.46,Northern,Wetland,557,Polar,60,Rural,Medium
808,72.321833,-141.494783,63,8027.72,Northern,Wetland,224,Polar,897,Rural,Extreme
809,29.282541,-97.058566,8421,3250.36,Northern,Wetland,199,Continental,314,Urban,Extreme
810,49.294706,-179.538009,4456,5471.71,Northern,Wetland,17,Temperate,293,Urban,High
811,-61.836455,179.193461,83,6863.85,Southern,Wetland,81,Continental,325,Urban,High
812,-13.670532,-125.008202,4893,1517.43,Southern,Plains,119,Continental,899,Rural,Low
813,-57.976152,83.706749,5829,6435.35,Southern,Coastal,78,Arid,929,Rural,Medium
814,72.757639,126.489726,8675,8076.10,Northern,Plains,183,Arid,837,Urban,Low
815,-56.958451,-54.559893,5229,6322.39,Southern,Plains,114,Mediterranean,215,Urban,Low
816,17.364692,-42.222224,8337,1927.48,Northern,Desert,322,Polar,320,Rural,Extreme
817,66.762415,103.245044,7302,7410.63,Northern,Forest,368,Tropical,216,Rural,Extreme
818,-44.224794,142.775758,2253,4908.95,Southern,Forest,485,Tropical,22,Rural,Extreme
819,17.637306,-166.446163,4231,1957.74,Northern,Coastal,568,Tropical,580,Rural,Extreme
820,-78.016279,-61.451869,5115,8659.81,Southern,Coastal,5,Arid,869,Rural,Low
821,33.610185,41.179385,5684,3730.73,Northern,Forest,942,Continental,866,Rural,High
822,-5.457332,-115.563950,846,605.76,Southern,Coastal,285,Arid,836,Rural,Low
823,-80.848765,19.200221,1336,8974.21,Southern,Coastal,654,Arid,619,Rural,High
824,-53.711244,139.323352,2832,5961.95,Southern,Wetland,48,Polar,141,Rural,Low
825,41.763250,-157.156219,6903,4635.72,Northern,Desert,736,Polar,94,Rural,High
826,69.754381,133.358774,7519,7742.74,Northern,Mountain,661,Mediterranean,993,Rural,High
827,62.064392,152.391126,6166,6889.15,Northern,Forest,842,Tropical,641,Urban,Medium
828,-70.870942,-123.379279,1661,7866.67,Southern,Coastal,973,Polar,614,Rural,Low
829,61.630165,76.701884,4994,6840.95,Northern,Coastal,352,Polar,555,Rural,High
830,-14.721881,125.155270,5840,1634.13,Southern,Mountain,735,Polar,597,Rural,High
831,61.819775,-100.641272,897,6862.00,Northern,Desert,904,Temperate,757,Rural,High
832,-57.937370,-177.456290,1065,6431.05,Southern,Mountain,49,Polar,356,Urban,Low
833,-12.058654,-46.099851,3695,1338.51,Southern,Forest,798,Arid,83,Urban,Medium
834,79.090990,36.746267,2758,8779.10,Northern,Mountain,707,Tropical,258,Rural,Low
835,40.372332,-59.747731,1803,4481.33,Northern,Forest,103,Polar,140,Urban,Low
836,74.408258,-99.684199,440,8259.32,Northern,Coastal,238,Arid,323,Rural,High
837,49.129297,-108.519540,7125,5453.35,Northern,Mountain,880,Arid,906,Rural,Medium
838,-6.555605,-88.753078,785,727.67,Southern,Wetland,378,Continental,462,Rural,Medium
839,-85.206949,12.729882,542,9457.97,Southern,Plains,803,Arid,698,Rural,Extreme
840,39.308895,47.957479,6892,4363.29,Northern,Mountain,828,Polar,417,Urban,Low
841,-55.862990,36.274695,3525,6200.79,Southern,Mountain,627,Temperate,455,Urban,Low
842,81.128498,96.447216,2498,9005.26,Northern,Wetland,161,Arid,295,Rural,Medium
843,65.893615,96.987963,12,7314.19,Northern,Plains,466,Mediterranean,174,Urban,Medium
844,-76.963485,-89.525823,540,8542.95,Southern,Desert,328,Arid,855,Urban,Low
845,31.879350,20.420152,6640,3538.61,Northern,Forest,422,Arid,598,Urban,Low
846,-7.934968,76.887472,563,880.78,Southern,Forest,207,Temperate,148,Urban,Low
847,-45.670126,63.815139,7813,5069.38,Southern,Plains,649,Arid,844,Rural,High
848,1.147578,-92.803613,6321,127.38,Northern,Desert,106,Tropical,208,Rural,High
849,-2.893148,-24.940565,6685,321.14,Southern,Plains,43,Continental,724,Urban,High
850,-32.463969,106.257027,2338,3603.50,Southern,Desert,853,Tropical,578,Urban,Medium
851,63.846948,-55.606273,495,7087.01,Northern,Forest,640,Polar,840,Urban,High
852,5.753850,-138.916539,8394,638.68,Northern,Wetland,502,Temperate,76,Rural,Medium
853,-88.317957,-162.126513,4390,9803.29,Southern,Forest,42,Polar,681,Rural,Low
854,48.413452,32.969857,357,5373.89,Northern,Coastal,15,Continental,733,Rural,Extreme
855,62.426230,-80.594017,1333,6929.31,Northern,Mountain,700,Polar,780,Urban,Extreme
856,-31.917271,-90.819480,2857,3542.82,Southern,Wetland,347,Temperate,259,Urban,Extreme
857,-84.699158,23.081996,5547,9401.61,Southern,Wetland,584,Tropical,551,Rural,Extreme
858,-71.752346,-67.858536,973,7964.51,Southern,Plains,393,Arid,376,Urban,High
859,-41.477396,100.007010,5711,4603.99,Southern,Desert,509,Continental,171,Rural,Low
860,39.613581,-149.981589,8529,4397.11,Northern,Plains,181,Tropical,857,Rural,Low
861,12.701692,-121.147761,4862,1409.89,Northern,Wetland,959,Temperate,66,Urban,Medium
862,-16.622080,55.281212,8531,1845.05,Southern,Coastal,50,Arid,831,Rural,Medium
863,-4.308729,-100.606482,3138,478.27,Southern,Coastal,2,Polar,74,Rural,Extreme
864,6.345556,-139.985419,2548,704.36,Northern,Coastal,939,Arid,154,Rural,Low
865,0.775267,97.663148,1233,86.05,Northern,Mountain,755,Arid,743,Rural,High
866,-80.813402,14.963941,6844,8970.29,Southern,Mountain,899,Tropical,168,Urban,Low
867,40.867562,-120.528745,6297,4536.30,Northern,Coastal,989,Continental,933,Urban,Low
868,13.902453,-101.374723,4364,1543.17,Northern,Forest,121,Polar,737,Urban,High
869,76.631497,52.602614,2914,8506.10,Northern,Mountain,893,Continental,24,Urban,Extreme
870,-57.464418,37.828685,8657,6378.55,Southern,Coastal,482,Tropical,376,Rural,Medium
871,-33.464926,-117.462378,4889,3714.61,Southern,Plains,95,Tropical,417,Rural,Medium
872,-61.545862,-114.482071,5469,6831.59,Southern,Plains,92,Polar,162,Rural,High
873,-89.948532,-1.029378,2678,9984.29,Southern,Forest,564,Polar,549,Rural,Low
874,-81.137461,22.525348,1221,9006.26,Southern,Desert,807,Continental,906,Rural,Medium
875,89.356246,-31.448196,7647,9918.54,Northern,Mountain,842,Mediterranean,445,Rural,High
876,-62.469620,-73.452237,5342,6934.13,Southern,Coastal,368,Polar,846,Urban,High
877,44.937148,159.978781,7778,4988.02,Northern,Forest,305,Mediterranean,978,Rural,Low
878,-78.530089,-62.107243,1897,8716.84,Southern,Forest,692,Tropical,861,Rural,Medium
879,86.303027,-17.827510,1364,9579.64,Northern,Desert,525,Temperate,633,Rural,Low
880,81.780973,3.235323,6615,9077.69,Northern,Forest,742,Tropical,581,Urban,Medium
881,22.805690,5.394604,958,2531.43,Northern,Coastal,821,Polar,483,Rural,Low
882,-54.793490,-78.142393,8054,6082.08,Southern,Desert,774,Tropical,840,Rural,Extreme
883,46.894352,122.171825,1952,5205.27,Northern,Forest,530,Temperate,290,Rural,Low
884,86.973109,162.862496,2880,9654.02,Northern,Desert,995,Temperate,404,Urban,Medium
885,32.976088,101.043455,3151,3660.35,Northern,Mountain,685,Arid,14,Urban,Medium
886,-72.240199,71.204449,2830,8018.66,Southern,Coastal,810,Continental,961,Rural,Medium
887,41.464539,19.803686,6574,4602.56,Northern,Forest,223,Tropical,314,Rural,High
888,-34.826171,157.813414,3113,3865.70,Southern,Wetland,17,Arid,403,Rural,High
889,76.810120,-15.576504,7613,8525.92,Northern,Desert,146,Polar,68,Urban,Low
890,81.267778,-122.351046,6846,9020.72,Northern,Coastal,149,Continental,861,Rural,Extreme
891,11.350020,34.221159,4119,1259.85,Northern,Coastal,370,Polar,350,Rural,Low
892,3.715677,-117.854695,3877,412.44,Northern,Mountain,225,Tropical,369,Rural,Low
893,-28.708578,-154.500292,848,3186.65,Southern,Forest,110,Mediterranean,474,Rural,High
894,-44.016864,-141.051796,596,4885.87,Southern,Plains,312,Tropical,960,Rural,High
895,85.255479,-41.139719,1048,9463.36,Northern,Coastal,398,Temperate,905,Rural,Low
896,-23.738321,-134.620439,7763,2634.95,Southern,Desert,856,Tropical,219,Urban,Medium
897,4.406861,-163.529605,1131,489.16,Northern,Wetland,815,Mediterranean,594,Rural,Medium
898,47.679766,104.508494,1499,5292.45,Northern,Forest,785,Tropical,511,Rural,Medium
899,42.111805,-172.148003,3178,4674.41,Northern,Mountain,740,Temperate,734,Rural,Extreme
900,-55.493194,-53.174701,3652,6159.74,Southern,Plains,257,Continental,900,Rural,Medium
901,-80.454126,84.422460,1262,8930.41,Southern,Wetland,284,Arid,692,Rural,Medium
902,88.219762,68.833682,8187,9792.39,Northern,Plains,143,Temperate,7,Urban,Low
903,87.416862,151.857835,875,9703.27,Northern,Forest,780,Polar,192,Urban,Medium
904,-66.687405,-146.543678,890,7402.30,Southern,Coastal,444,Tropical,320,Rural,Low
905,-13.071623,-176.888369,7487,1450.95,Southern,Forest,834,Mediterranean,85,Rural,Low
906,72.124535,48.534391,7174,8005.82,Northern,Coastal,35,Polar,221,Rural,Extreme
907,-43.506898,46.070784,7280,4829.27,Southern,Mountain,461,Mediterranean,650,Rural,Medium
908,-79.874526,-86.870650,2742,8866.07,Southern,Forest,72,Continental,800,Urban,High
909,-59.517764,128.829902,198,6606.47,Southern,Coastal,588,Continental,732,Urban,Low
910,-14.881799,145.054537,8595,1651.88,Southern,Coastal,199,Arid,97,Rural,Low
911,16.026774,22.138398,679,1778.97,Northern,Desert,938,Continental,54,Rural,Low
912,-68.679779,92.116404,7416,7623.46,Southern,Forest,72,Arid,676,Urban,Medium
913,46.787841,-132.483714,993,5193.45,Northern,Mountain,346,Tropical,955,Urban,Low
